,GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Cultural Fit,Education,Educational Prestige,Degree,LinkedIn Score,Responsible Social Media Use,Arrest Record,Criminal Record,Names,Gender,Race
934,2.704052799144155,-1.052394526570914,1.2175415743810323,2.1813498799714512,2.1211321588655605,-2,2.3039511162196304,20.684417596660424,3.427103785112696,0.0,0.0,0.0,0.0,0.0,None,None,Good,0.0,0.0,Tammy Breedlove,1.0,1.0
935,3.102671220740679,0.3054327227999395,2.2391793063526837,2.618722041588003,3.1923512786925854,1,1.1355647274494878,51.8903139928197,1.3779027872966294,0.0,2.0,0.0,1.0,1.0,Engineering,None,Good,0.0,0.0,Benjamin Streeter,0.0,0.0
936,4.001680579988772,-0.26303816691596704,1.5412036694078064,4.623690603382048,3.358777406657662,0,3.5381727348389136,0.614092862695923,5.577570604117357,0.0,0.0,0.0,1.0,1.0,Humanities,None,Good,0.0,0.0,Karen Green,1.0,2.0
937,3.3094983782281666,0.09098555632091213,0.9616378912405563,7.932134809065866,3.5848422246745524,1,0.2297927172146963,69.40335618106474,0.0,0.0,2.0,0.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Earl Beamon,0.0,2.0
938,2.8483611775332407,0.9928850709212884,2.0846612550747383,3.5449238645568553,2.6094519810801198,0,1.6782686106140758,39.1184022447693,2.473127419956314,0.0,0.0,0.0,1.0,1.0,Humanities,Very Good,Bad,0.0,0.0,Charles Williams,0.0,0.0
939,2.503779255245263,0.1119623058480579,2.353264736617496,4.862047639897036,2.61495779948822,-1,1.6165129015414736,34.70910394305108,2.443716228884514,0.0,0.0,0.0,0.0,0.0,None,Ok,Bad,0.0,0.0,Travis Sacco,0.0,1.0
940,2.8304977749004863,-0.6443174508323374,0.17283745898491887,2.995312357344239,1.7041333194803079,-2,1.644167743195789,51.09190080653677,2.0122032707773583,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,0.0,0.0,Mabel Green,1.0,2.0
941,3.3230166323751673,0.24129825041858424,1.4708619183606215,6.153594207524,2.6890064304774315,-1,4.460732287583575,23.890688311071486,7.5452464998389335,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Christina Dickerson,1.0,0.0
942,4.21419852454727,1.6810243556998943,3.4142340006026934,6.715867693798275,4.758809206750854,2,3.245752796714898,3.6333051655836073,5.630976983120368,1.0,0.0,1.0,1.0,3.0,Humanities,Very Good,Good,0.0,0.0,Michael Price,0.0,0.0
943,4.255917352199626,-0.1825457918866619,1.8875697697749656,5.862685216122154,3.9397969610891734,1,1.7549894919386506,35.81197385054849,2.4731060140633905,0.0,2.0,0.0,1.0,1.0,Humanities,Very Good,Good,0.0,0.0,Teena Miller,1.0,2.0
944,2.0406053154819306,-0.44387393495895094,2.303795988580953,2.417979267683502,1.9064298506483695,-2,2.478823841040749,15.898546397859285,3.9695421916678795,0.0,0.0,0.0,1.0,2.0,Engineering,Ok,Bad,0.0,0.0,Sarah Cummins,1.0,0.0
945,2.9062693519710416,-0.4756966333396847,1.7132821622499101,-1.1397811972053855,2.839990905886664,0,4.172954566801709,28.33933536570533,7.947308902815241,0.0,1.0,0.0,1.0,2.0,Humanities,Ok,Good,1.0,0.0,Genevieve Butts,1.0,0.0
946,2.968476695532996,1.9960171459432643,3.3094760662367424,8.073176857256751,4.338435889007537,2,0.38118696953345177,74.74750602329479,0.0,1.0,0.0,2.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Ian Meredith,0.0,0.0
947,3.425517515743423,0.8291067183735503,2.97740175128056,5.3151600402149795,4.4269238248170755,2,2.284791463801386,19.768725946946475,3.9504173001804217,1.0,2.0,2.0,1.0,2.0,Quantitative,Very Good,Good,0.0,0.0,Dwayne Dugan,0.0,0.0
948,2.6281503731513793,0.2179903334870416,0.8524995202920795,1.7951266807716282,2.4071531155558175,0,0.5658558128280258,68.91342224732686,0.0,0.0,0.0,0.0,2.0,1.0,Humanities,Ok,Good,1.0,0.0,Erma Rogers,1.0,0.0
949,2.568481785189265,-1.3851698806816974,-0.33830446316932417,1.487508823240304,1.253485316736401,-2,1.7052443018385137,39.86652083908808,2.0996047288007915,0.0,2.0,2.0,1.0,1.0,Sciences,None,Bad,0.0,0.0,Lucy Baker,1.0,0.0
950,2.8054458147597354,0.7113655171588266,2.151441240992068,6.035102357544593,3.3187378256788174,1,1.961347245506951,37.187955708104866,3.1519202394184727,0.0,2.0,0.0,0.0,0.0,None,Ok,Good,0.0,0.0,William Hanson,0.0,0.0
951,3.17248431609022,-0.5071136421413334,1.4092210312392521,1.3321117457200091,3.3854820652289987,1,2.6294915536860377,26.617618667962425,3.7409589634320524,0.0,2.0,0.0,2.0,1.0,Sciences,Very Good,Good,0.0,0.0,Steve Bryce,0.0,0.0
952,3.6763117761890314,-0.17238062681401298,3.687290302671923,3.5273796018080956,4.174691296768044,2,0.0,81.70825282422201,0.0,1.0,2.0,0.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Brian Rios,0.0,0.0
953,3.304063467189046,0.11440167785729487,3.406432108284168,4.826344317822843,3.764951079623305,1,1.3484904975282643,37.584816107289036,1.9205353179713462,0.0,2.0,0.0,2.0,1.0,Engineering,Ok,Good,0.0,1.0,Joe Blakenship,0.0,0.0
954,2.45042642004842,-0.1851931937149316,0.6729007486870067,3.1762617901605164,1.8252697496043637,-2,3.4299205778933097,0.40678015097708453,5.491137118115166,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Henry Richardson,0.0,0.0
955,2.9238746970565686,1.7180314056078416,1.8111708665051744,8.038668179989049,3.5687804346167433,2,4.810234451190702,47.45362637343723,8.697519267613014,1.0,2.0,0.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,Aaron Sweigart,0.0,0.0
956,2.0324253480973162,0.057474821793163614,2.4285093831639086,2.316716856665721,3.2267265500691096,1,3.0186367123069795,0.5327211321916572,5.069483201903932,0.0,2.0,0.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,Christopher Snell,0.0,0.0
957,3.178062830314874,1.0336895457398332,1.8082940532203415,1.8123903873347742,3.218629630064251,2,0.8736625864886622,67.35907757192173,0.30860109944621206,1.0,2.0,1.0,2.0,1.0,Engineering,Ok,Bad,0.0,0.0,Elliott Atkins,0.0,2.0
958,2.496352016141092,-1.382298066856947,1.3980132091063031,-1.4726598204042647,1.8909150426790025,-2,4.815387189811043,39.28976812119447,8.768473301301059,0.0,0.0,0.0,1.0,1.0,Engineering,None,Good,0.0,0.0,Steve Haynes,0.0,2.0
959,2.3073286059360716,-0.26394508658928406,-0.1276819950393544,5.205800712899456,3.45543821624564,2,1.896267298033112,31.868781573120202,2.789541408637735,1.0,2.0,2.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Henrietta Paul,1.0,0.0
960,3.177297664100529,0.3123943528049669,2.0941021884072537,4.796446133275414,4.098409258323493,2,1.461289164354703,39.89127164625673,2.192875856418142,1.0,2.0,2.0,2.0,2.0,Engineering,None,Good,0.0,0.0,John Marshall,0.0,0.0
961,2.4851045858896597,-0.9396877083386984,0.6162801264093967,1.8688691482428061,1.25559167004419,-2,2.6072743920738293,15.754228631887894,4.148064511653712,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,0.0,0.0,Suzanne Rather,1.0,0.0
962,2.625096206744084,0.17384369867289579,1.8218951790200884,3.301007151377976,2.108896836403815,-2,2.4819387009535805,18.425035335285337,3.995533684373907,0.0,0.0,0.0,2.0,1.0,Sciences,None,Good,0.0,0.0,Kim Hernandez,1.0,0.0
963,2.4535563672058336,1.0597250910684979,1.2964579918043677,5.769401616954402,2.442566873032863,0,1.9371733938027953,38.04272861011368,3.0056979853263677,0.0,0.0,0.0,2.0,1.0,Sciences,Ok,Good,0.0,0.0,Justin Mcclintock,0.0,0.0
964,3.34068372682907,0.8263109951374421,1.5884969378037963,8.161028845796036,3.8661070209682435,2,0.7612819966009601,72.43066099396943,0.05684303734019158,1.0,2.0,2.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Delmer Maguire,0.0,0.0
965,3.094965318708995,0.22647997997417377,2.696716346726752,1.6634269203198486,3.5005308545465335,2,2.1058559627141316,19.608289601697575,3.108263976246228,0.0,2.0,2.0,2.0,1.0,Quantitative,Very Good,Good,0.0,0.0,Juan Anteby,0.0,0.0
966,3.5419050572518986,0.6932930137911645,2.224003525301393,3.257859255917938,3.3239034005208508,2,2.5863729157229773,24.53022304910168,4.01630914756938,1.0,2.0,2.0,1.0,2.0,Quantitative,Ok,Bad,1.0,0.0,Armando Mendoza,0.0,0.0
967,3.1428357293099265,-0.27538985539575034,1.2746362106732918,3.459742810998473,3.0502771004994464,0,1.550931340924751,41.679630810100285,2.006357585882208,0.0,0.0,0.0,2.0,1.0,Humanities,Ok,Good,0.0,0.0,Marjorie Dequattro,1.0,0.0
968,2.482490495171689,0.41689714482427753,1.4416042153030286,2.0068844089829296,2.0995322576596758,-1,3.4129845195179804,11.223569779334895,6.51326864240985,0.0,0.0,0.0,1.0,1.0,Humanities,None,Good,0.0,0.0,Nadine Barcus,1.0,2.0
969,3.2222645795660956,1.2023387485199353,2.2211685082809205,9.321245619684145,4.213999041747665,2,3.7679692406326186,28.68050002494619,7.2912071785472925,1.0,2.0,2.0,1.0,1.0,Engineering,Ok,Good,1.0,0.0,Jonathan Garner,0.0,2.0
970,2.8980929221369998,0.9003923971524446,2.2857435815708187,8.368570703915701,4.6420235177145885,2,2.652022467256472,17.721586040478037,4.3781876339660935,1.0,1.0,2.0,2.0,3.0,Sciences,Very Good,Good,0.0,0.0,Christopher Weber,0.0,0.0
971,2.084356446052852,-0.5272268074488846,1.7545828176754523,3.489853431527992,2.516589543668574,-2,1.799049035419551,34.33524130727538,2.7458946351560023,1.0,0.0,0.0,1.0,1.0,Humanities,None,Good,0.0,0.0,Jay Coleman,0.0,0.0
972,3.8231895598506447,0.6973007871439231,1.3982203000577704,7.9159118364186885,4.392611552005983,2,1.7381177345001038,44.10324638603832,2.2844496779065775,1.0,1.0,2.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,James Raney,0.0,0.0
973,2.3917603382990116,-0.014665241390998868,2.7047791070672615,4.546343732397842,3.052584098296178,0,2.368984107963421,14.196635255072481,4.127267981750363,0.0,0.0,0.0,2.0,2.0,Sciences,Very Good,Good,0.0,0.0,Tyler Burgess,0.0,0.0
974,2.5187844820819825,0.19091150349282401,0.7687832724994452,2.140178288927665,2.0991574852810886,-1,2.8528705294017698,5.827633781358923,4.678057498512914,0.0,0.0,0.0,0.0,0.0,None,Ok,Bad,0.0,0.0,Brenna Seibel,1.0,1.0
975,3.008014292420938,0.04237560052137434,3.503213397936798,4.418464781694725,3.259547646115557,0,2.998685960760284,1.662048957702158,5.17892424403243,1.0,2.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Ronald Rehkop,0.0,0.0
976,2.2352654744844536,-1.0165746556235544,1.2184954629650773,-4.255916550177423,0.925206508637836,-2,2.9857469173312308,4.877266628997269,5.185725730544348,0.0,0.0,0.0,0.0,0.0,None,Very Good,Bad,0.0,0.0,Nell Doten,1.0,1.0
977,2.3251450332530266,0.6630902563903179,2.2419038318521425,4.472773057668707,3.41144085428067,2,2.221693777841659,18.675560362597054,3.8389382292668217,1.0,2.0,2.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,Edward Rountree,0.0,0.0
978,2.1609393217475574,0.2605563320236233,3.1063337307936227,1.8093895679532177,1.7835193742976276,-2,0.7999152938214422,55.9305425832103,0.7618289850748843,0.0,0.0,0.0,1.0,3.0,Quantitative,Ok,Good,0.0,0.0,Howard Hernandez,0.0,2.0
979,2.6505139247517637,-0.15895117740066161,2.4016645111717603,2.5424381564839718,2.375167512823234,-2,1.8043329412962472,39.231798053756066,2.0897967270478297,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Dennis Orchard,0.0,0.0
980,3.379154902394476,0.7616463865851096,0.6291907757328945,6.293291979222713,3.122235483034372,1,3.1159941477539697,1.085105425261439,5.137142617542044,0.0,2.0,0.0,1.0,1.0,Humanities,Ok,Good,1.0,0.0,Geraldine Kohl,1.0,0.0
981,3.409956022054883,0.5262481470602747,2.1945488014321124,8.233999606821214,3.7114004668737066,1,2.575077862547407,23.020745840105533,3.746302867484213,0.0,2.0,0.0,1.0,1.0,Sciences,None,Good,0.0,0.0,Kevin Wright,0.0,0.0
982,3.2941780372278244,-1.1235945958355698,1.336492219569657,3.578995049338152,3.0380565663108605,-1,0.9340511076329996,54.19461217161894,0.9562863189385267,0.0,0.0,0.0,1.0,1.0,Humanities,Very Good,Bad,0.0,0.0,Lula Townsley,1.0,0.0
983,3.4019765556572747,-0.0581328712977878,2.542097722972794,5.331246659035109,3.2310251537148837,0,2.3649260236099443,30.298703737317478,3.7840026689432613,0.0,0.0,0.0,1.0,1.0,Quantitative,Ok,Good,1.0,0.0,George Jackson,0.0,0.0
984,2.8564399625129537,-0.2914740854373761,2.4317145413142316,1.965038666819908,2.817381342697746,0,2.129731896986082,23.58727969284864,3.0905995827670067,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,Patricia Mcgee,1.0,0.0
985,3.7587520867920956,-1.1868199942160345,2.1719996019751373,1.8506939893262153,3.290401603071364,-1,1.9190910148166396,31.33235970224779,2.83617392662468,0.0,0.0,0.0,0.0,0.0,None,Ok,Bad,0.0,0.0,Jean Porter,1.0,3.0
986,3.176032093098241,-1.1729498543333303,0.9138030964750155,0.790798595708845,1.4817718416660268,-2,1.776550191027094,29.366520991277618,2.7861674387998114,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Larry Skinner,0.0,0.0
987,2.639476513184616,1.0638241251890843,1.4681821126089667,1.8770036183267136,2.149764467604259,0,2.3829141694315474,22.1929903002696,3.7511115494639613,0.0,2.0,0.0,0.0,0.0,None,Very Good,Good,0.0,0.0,Jimmy Mathias,0.0,1.0
988,2.9609198515973456,-0.4091144468375874,1.7970535278642463,0.49862458411671096,1.7445515624707617,-2,1.8053882405468704,28.931482927267023,2.852308452904942,1.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,0.0,0.0,Ronald Allen,0.0,2.0
989,3.151210255165601,1.0362456764080177,2.1829786109037554,5.7742196737196165,3.8340349659097184,2,2.7213645189699314,16.50021324762882,4.367296239173162,1.0,2.0,2.0,1.0,1.0,Engineering,None,Good,0.0,0.0,Robert Strohmayer,0.0,0.0
990,3.1707049174896667,-0.917082254636478,1.68756284139357,2.505196125258438,2.2834791176202693,-2,1.1717398771283956,52.65720983181163,1.296825993884867,0.0,0.0,0.0,1.0,2.0,Sciences,None,Bad,0.0,0.0,Wendi Roberts,1.0,2.0
991,2.828153088933452,0.22063413350370173,1.613579179326298,3.483977762936146,2.776152677451929,0,1.4424796880080428,42.62945460433332,1.7167145770328174,0.0,2.0,0.0,1.0,1.0,Humanities,None,Good,0.0,0.0,Marsha Mcconnel,1.0,0.0
992,3.7403372907888572,-0.06278788370050924,2.656185267034372,4.3702810012037085,3.4035791352504896,0,1.0212044464567378,57.7940991469807,0.8671412523305473,0.0,0.0,0.0,1.0,1.0,Engineering,Very Good,Bad,0.0,0.0,Charles Pittman,0.0,2.0
993,2.304354789224381,-0.5566426880082352,0.5247031339552715,7.075430482032439,2.6218429280041846,-2,3.737453387008588,9.680033407639115,6.331086573620837,1.0,0.0,0.0,1.0,1.0,Sciences,Ok,Bad,0.0,0.0,Angela Foltz,1.0,2.0
994,2.8105851634778567,0.4525638994315302,0.9452126972084665,3.4170089856723793,2.2572367244835365,0,1.5852318449535647,32.17721941149616,2.293941324319773,1.0,0.0,0.0,2.0,1.0,Humanities,Ok,Bad,0.0,0.0,Michael Beachler,0.0,2.0
995,3.08944250317209,0.8849996514698214,3.4881739300738994,6.99319095473752,4.234677138220226,2,3.619342229758675,5.149577582197807,6.069617742290646,1.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,Derrick Artis,0.0,2.0
996,3.5012549453436237,0.9176165101942794,2.6106904940007354,5.79834400083785,3.8965559542668657,2,0.9814519268865785,58.08266801832278,0.5579857956164287,1.0,2.0,2.0,1.0,1.0,Quantitative,None,Bad,0.0,0.0,James Mathies,0.0,2.0
997,3.6499200141948807,-0.3096666936464712,2.2359266493335204,2.4865637976031643,3.2425016413042913,0,1.952677458033925,22.634639675333087,3.1281657399007408,0.0,0.0,0.0,2.0,2.0,Quantitative,Ok,Good,0.0,0.0,Paula Adkins,1.0,2.0
998,3.3750883649055323,-0.2638864503746616,1.7878079244125717,2.5995710423818084,2.7752041331611985,0,2.2768775666628476,27.788618291567552,3.5392803871035037,0.0,0.0,0.0,1.0,2.0,Engineering,Ok,Good,0.0,0.0,Cathryn Watkins,1.0,0.0
999,3.299385048791035,-0.305667980182867,2.9381947407346556,0.9276447824049048,3.402324549308603,1,2.9365332880788833,1.9437576474859313,5.290163239114092,0.0,2.0,0.0,1.0,1.0,Quantitative,None,Good,0.0,0.0,David Hamby,0.0,0.0
1000,2.5816466077586315,-0.35416790558805705,1.0169497138280486,2.714261793376178,2.1094196557003273,-2,2.0824060121721524,17.685553813697275,3.7537982018610743,0.0,2.0,0.0,1.0,1.0,Humanities,Very Good,Bad,0.0,0.0,Jose Jones,0.0,0.0
1001,2.3313728440338326,-0.630826468303262,0.9125026904261675,4.640816758421367,1.553595175468896,-2,1.5002700698287894,47.08737887908004,1.6136099522812366,1.0,1.0,0.0,1.0,1.0,Engineering,None,Bad,1.0,0.0,Patricia Arias,1.0,0.0
1002,2.8055080277174236,0.8172007040213427,0.40621741484345164,7.247484657334828,3.0716986966000372,1,2.1186515096384024,31.176947406075673,3.0011276755855585,0.0,0.0,1.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,Sandra Caccavale,1.0,2.0
1003,2.4011787601094805,-1.3380642393005855,0.7865539453336303,3.502755730172517,1.446020985590325,-2,1.4091435970768003,38.79476927925052,1.9526736664075102,0.0,0.0,0.0,1.0,2.0,Humanities,None,Bad,0.0,0.0,Kimberly Jerry,1.0,0.0
1004,2.433012140056186,0.2742941517348835,2.516744329913333,4.436073231485097,2.810647855191541,0,3.5873278805761855,8.969645196390545,6.366116329647282,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Brain Belcher,0.0,2.0
1005,2.302413924652759,-0.05671603056113279,1.8870216908678081,0.4858081748013747,2.2898063671883646,0,1.724381207195401,31.16634678931098,3.056554158109557,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,0.0,0.0,Holly Rich,1.0,0.0
1006,2.50660900240209,-0.6892772665070033,2.2262575259082706,3.753809536828068,2.5864227835148874,-2,3.2943747099040603,11.685113006757028,5.809556479760914,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,0.0,0.0,James Blais,0.0,2.0
1007,2.843304775519058,1.4011269303035065,1.8771309781271488,7.762311861740453,4.081596929681322,2,1.9329448045355506,38.34184908780655,2.943354144771035,1.0,2.0,2.0,1.0,2.0,Engineering,Very Good,Good,0.0,0.0,Michael Derrick,0.0,2.0
1008,3.1721084837178206,-1.2640027319352052,1.6312276423157182,1.222522370490081,2.5651444236788126,-2,1.7809118672303748,44.74287768542716,2.395715655132462,0.0,0.0,0.0,1.0,2.0,Humanities,None,Bad,0.0,0.0,Cecile Bulson,1.0,0.0
1009,3.298660605485,0.46480739882837346,-0.4993334496863042,3.3427739173813342,2.148788291052985,0,2.966881695992081,7.5292585262713345,4.78752445387096,0.0,0.0,0.0,2.0,1.0,Sciences,Ok,Good,0.0,0.0,Kimberly Collier,1.0,0.0
1010,3.033630803937398,-0.22689385000497894,0.8292837396555417,3.103781861223621,2.1674142320506267,-2,0.5385421612830388,66.0988228786704,0.20460718278912138,0.0,0.0,1.0,1.0,3.0,Sciences,None,Bad,0.0,0.0,Irma Lee,1.0,0.0
1011,2.7161094500272887,0.09142563196447094,0.9931663498913197,3.695008941793824,2.506643535629819,0,3.576081180664625,4.409636740701671,6.276198196968561,0.0,0.0,0.0,2.0,1.0,Humanities,Ok,Good,0.0,0.0,Migdalia Grubbs,1.0,0.0
1012,2.8212893016437874,-0.4845419704412356,1.3559521014881368,5.30768617198408,2.7993895572696976,-1,3.2251277616415024,5.75267431086327,5.8994871228123715,0.0,0.0,0.0,1.0,1.0,Sciences,None,Good,0.0,0.0,Janet Hernandez,1.0,0.0
1013,4.385310500117847,1.2266528044751457,2.682162927648388,6.927839764081448,5.034767171250721,2,2.9161166799308162,10.361978079001808,5.004897348443288,1.0,0.0,2.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,John Cockrell,0.0,0.0
1014,3.972591540886151,0.26173329898849523,2.5596194172504156,4.64204790582018,3.1401469815537033,0,1.5191778221441634,40.54760089882343,2.0116083201111543,0.0,0.0,0.0,1.0,1.0,Humanities,Very Good,Good,0.0,0.0,Gary Niles,0.0,0.0
1015,2.948972337045784,-0.7675894321863966,1.7881717215252033,0.36223086454157993,1.9689632066874296,-2,1.2576231877993354,43.18042411251263,1.3960585768803808,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,0.0,0.0,Deborah Busi,1.0,0.0
1016,2.6986276494963346,-0.1669590989529249,0.4093917985786355,4.867386273674232,2.8637144414188436,0,2.330767052958032,28.69523975910534,3.4698390843573024,0.0,0.0,0.0,2.0,1.0,Humanities,Very Good,Bad,0.0,0.0,Vera Wyatt,1.0,0.0
1017,2.3340320438327953,0.15540119286813378,0.6172293907696338,3.89680445654078,2.1746830112001256,-1,1.4878570008250138,40.10045299202534,1.865230916723561,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Patrick Sampogna,0.0,2.0
1018,3.218822703730874,0.5931393554555434,3.23910600692772,7.267323193588117,4.268140138616498,2,3.1962419936825324,5.797452310245021,5.636410783097142,1.0,2.0,2.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,Robert Probst,0.0,0.0
1019,3.029196836773596,-0.5743297574121576,0.37315587112123194,6.196057920198777,3.071523126062014,-1,2.0122449693528437,37.51920698534611,2.745492343236604,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,Josie Roper,1.0,2.0
1020,3.329968009555124,0.046502413692580895,1.3328488490194874,4.38699638962531,3.254450949971581,1,1.7967612918448648,32.121187839577935,3.046308534813538,0.0,2.0,0.0,2.0,1.0,Engineering,None,Good,0.0,0.0,Aaron Olinger,0.0,0.0
1021,2.69394977427973,0.09429718006142519,3.365920149578246,3.0065743330777677,2.249498306332521,-2,3.3552578064906458,5.717533461001729,6.1262881587608735,0.0,0.0,0.0,1.0,1.0,Sciences,Very Good,Good,1.0,0.0,Jeremy Scott,0.0,0.0
1022,3.193954246610966,-1.6023968516817644,1.194558343472218,2.051379308185485,2.8799274458311874,-2,3.1092092414892387,1.518527648344108,5.204952578230946,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,Mabel Kendrick,1.0,2.0
1023,3.1268752608871466,-0.4947126517919622,2.009732791894877,1.7450591367544885,2.5945779397190933,-1,1.3276597833325667,40.2982403745751,1.7571833000153414,0.0,1.0,0.0,1.0,1.0,Engineering,None,Bad,0.0,0.0,Aleta Case,1.0,2.0
1024,3.1865906056520967,-0.45375132565392945,1.5604362164442023,3.0934535237039276,2.7825790398781893,-1,2.357108085169412,21.090622053018983,3.9344068275013147,0.0,0.0,2.0,2.0,1.0,Humanities,Ok,Bad,1.0,0.0,Bettye Johnson,1.0,0.0
1025,2.8959343226097727,-0.0849894762656406,0.11910355241183335,3.897328010307475,2.8498315779453685,0,1.3509995703049524,52.865175607466746,0.9322458961390385,0.0,0.0,0.0,1.0,1.0,Engineering,None,Good,0.0,0.0,Thomas Duncan,0.0,0.0
1026,2.402321724924301,-1.8586612679710508,2.537745623214133,3.3515164169157172,2.82997530797398,-2,0.8810133671612963,55.244245456647214,1.16298093167713,0.0,1.0,1.0,1.0,1.0,Humanities,Ok,Bad,0.0,0.0,Willie Rico,1.0,0.0
1027,3.7259533034851344,0.9729363125053249,3.086296729472883,4.282196725853951,3.4182140022226086,2,2.21341228710734,25.11967444700055,3.385607584621462,1.0,2.0,0.0,1.0,1.0,Engineering,Very Good,Good,1.0,0.0,Antonio Dempsey,0.0,0.0
1028,2.7834030394612594,-0.5413984394464215,2.847011372005432,2.9108493920031493,2.973991164078693,-1,3.5058597431138794,1.7998422589756373,5.8043868626967665,0.0,0.0,1.0,1.0,1.0,Humanities,Very Good,Good,0.0,0.0,Joseph Hutton,0.0,0.0
1029,2.8183515517920488,0.7309739664699492,2.449817713492723,-0.40442954845672574,1.9693838100222607,0,2.282836896325951,35.77384200166646,3.127838644584503,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,Francisco Martz,0.0,0.0
1030,3.24779261053085,-0.5560183788007609,1.2623346429825726,-1.063473998363083,1.7899386719091885,-2,0.08580593967405203,78.08862320266357,0.0,0.0,0.0,0.0,2.0,1.0,Humanities,Ok,Good,0.0,0.0,Pamela Cooper,1.0,2.0
1031,2.9898977681412995,-0.6283958445637756,1.4853458322270927,2.3165732663987018,3.3296632094578404,0,2.591292370300203,10.857849265825465,4.121242731683466,0.0,0.0,0.0,2.0,1.0,Sciences,Very Good,Good,0.0,0.0,Melissa Jencks,1.0,2.0
1032,3.5031577626352015,1.1678017851215488,1.6893820447381493,8.383332706254349,3.4090875050462426,2,1.697105869397433,46.63775071589586,2.3042624266154563,1.0,2.0,1.0,2.0,1.0,Sciences,Very Good,Good,0.0,0.0,Michael Butler,0.0,2.0
1033,3.7710948488081626,1.7328899454130045,1.1874523393988898,11.895358053145882,4.609216789667709,2,2.450935492962744,15.77146861518953,4.412963207551117,1.0,2.0,0.0,1.0,3.0,Quantitative,Very Good,Good,0.0,0.0,Thomas Wojenski,0.0,0.0
1034,3.0669659135455847,-0.9523292866604273,2.1484795508677155,0.19228014849586028,2.3670829047697084,-2,1.1930009996567739,55.70232981983541,1.1320952877072261,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,0.0,0.0,Margrett Randolph,1.0,0.0
1035,3.0910317621225962,-0.28335442722657317,2.2098949127054026,3.666716659258679,3.074582971404954,0,2.3081405836528575,22.394167519572076,3.7919437227162076,0.0,0.0,0.0,1.0,1.0,Quantitative,Ok,Good,0.0,0.0,Elaine Mccormack,1.0,2.0
1036,2.796412648866234,0.3735121467683316,2.3857407975694223,3.0314295541529725,2.8171537593413185,0,1.9954777014392957,33.13536866493278,3.0754512654097157,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,David Dubay,0.0,0.0
1037,3.211189468156537,0.7524814087795776,1.042352185064062,3.8750033729078877,2.457017981570814,0,1.0641909992968968,59.74591041755201,1.1390126912946614,0.0,0.0,0.0,2.0,1.0,Humanities,Ok,Good,0.0,0.0,Josh Bennion,0.0,0.0
1038,2.353800078600012,0.3360558482492869,1.8262770607680405,2.1730031252820377,2.011249010175918,-1,1.7864349894384375,29.674056863551044,2.581452006123338,0.0,0.0,0.0,1.0,2.0,Humanities,None,Good,0.0,1.0,Dale May,0.0,2.0
1039,2.179518412022855,-0.44630230117639075,1.478603245240012,1.395137729166775,2.057965135966686,-2,2.3185577337336927,36.55784669694918,3.5469726619691055,0.0,0.0,0.0,1.0,1.0,Humanities,Very Good,Good,0.0,0.0,Victoria Russell,1.0,0.0
