,GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Cultural Fit,Education,Educational Prestige,Degree,LinkedIn Score,Responsible Social Media Use,Arrest Records,Criminal Records,Arrest Record,Criminal Record,Names,Gender,Race
2592,3.2536328882767256,0.8668089591460069,2.5760314740155694,4.288942896671951,4.200021078123518,2,1.1852922707371607,41.32668255939523,4.724274969000067,1.0,2.0,2.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Earl Conner,0.0,1.0
2593,3.4423691269700187,-0.7431448263101246,1.626404160614349,1.4850339774161676,2.278425197943069,-2,0.7874059587729338,59.29166262364453,3.558891916637325,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Susanna Fox,1.0,3.0
2594,3.043371415682962,1.308910777197877,1.6920211875479427,2.281909436451314,3.0248734881085366,1,2.1538764639745427,28.911498738716016,6.50794703027813,0.0,2.0,0.0,1.0,3.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Lewis Vilven,0.0,0.0
2595,3.6996078618852213,-0.0789400006913241,2.0765845673629832,4.957346289525176,2.89905869603541,0,0.4566911550302275,75.03041674725482,3.0,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Bad,1.0,0.0,1.0,0.0,Ryan Thompson,1.0,4.0
2596,3.392737511788625,0.7933232161077923,0.5194565906517516,5.793275707205938,2.7307231832363112,0,2.2628005949734398,18.90975701258226,6.702816725061356,0.0,0.0,2.0,2.0,1.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Jasmine Lory,0.0,0.0
2597,2.8543967930063037,0.29762170465491017,1.4234056666464694,5.55984572246028,2.789900814944966,0,1.3297903954457428,47.16587337403727,4.802843860436234,0.0,0.0,2.0,1.0,1.0,Humanities,Ok,Bad,0.0,0.0,0.0,0.0,April Lieu,1.0,4.0
2598,2.017164197011785,1.173705345782728,1.9014049760220793,0.2382480476326463,3.4082147737349895,2,0.7771473143199084,69.1404946047553,3.214000107963665,1.0,2.0,2.0,1.0,1.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Joshua Delaney,0.0,0.0
2599,3.63153036710585,-0.6492930596743919,0.6454836818098408,6.038786432138696,3.159642136265801,-1,1.321412648334066,55.728724834497655,4.114773412874565,0.0,1.0,0.0,1.0,2.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Betty Garner,1.0,2.0
2600,3.1487172625640603,1.2354286151782048,3.1317201307133224,5.685278247022239,4.343575500590228,2,1.3235871923580893,43.4143025692651,4.753748346658023,1.0,2.0,1.0,2.0,1.0,Quantitative,Very Good,Good,1.0,0.0,1.0,0.0,James Craycraft,0.0,0.0
2601,2.726120395486632,0.9259973697866802,2.2691182121673314,4.62590772290135,3.919586552119227,2,1.877992601858913,28.980240586003518,5.730456942233294,1.0,2.0,2.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Robert Pollman,0.0,2.0
2602,2.2153897522675323,0.8560389426067653,2.2402540293678106,2.776086569154448,1.9869215363251767,-1,3.6250888140319897,1.1782649084569101,8.904970492243896,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Robert Bermudez,0.0,1.0
2603,2.172830293092586,0.41063910590414365,3.0090954156636096,3.573331439715806,3.366712517676761,1,1.9090147767190795,28.36525248169059,5.853500594038865,0.0,2.0,0.0,2.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,George Carleton,0.0,2.0
2604,3.0006428862211068,-0.2955132645762271,2.0078532776179685,4.175941757880681,2.8546447647085795,-1,2.5453668854886224,10.555915473118137,7.067156533036408,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Bobby Proffitt,0.0,1.0
2605,2.874594043517251,-0.5002940589321367,2.78931797268362,-2.3299887856017136,2.6392270955887636,-2,1.5934167493342952,40.80203461213985,4.989432434422769,0.0,0.0,0.0,0.0,0.0,None,Very Good,Bad,1.0,0.0,1.0,0.0,Christopher Wills,0.0,1.0
2606,2.836630340836805,-1.9557624703494458,0.756482341604853,6.646692659815156,1.4731180480747799,-2,2.5391837228342493,20.352886735280926,6.8637903020629905,0.0,0.0,1.0,1.0,1.0,Humanities,None,Good,1.0,0.0,1.0,0.0,Krista Cordell,1.0,1.0
2607,2.702538865336712,-0.4563585389578383,1.795078860087157,-1.9667295029639522,2.655179464396373,-1,2.5067113496967885,22.962326398057865,6.970953938428089,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,0.0,0.0,0.0,0.0,Tracy Hirsh,1.0,1.0
2608,2.9444722218927497,0.2963775761012013,1.372246360452177,4.969352493974213,3.2395055890581563,1,1.076974109024707,52.21219855961866,4.180193049290235,0.0,2.0,0.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Alejandra Hobbs,1.0,1.0
2609,2.846750323716214,-2.885246424276141,1.4393312822785478,5.39428911014491,1.569512849525833,-2,2.6330606153107894,27.66600336467055,6.924388983545471,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,1.0,0.0,1.0,0.0,Etta Slawson,1.0,3.0
2610,2.903174228559343,-0.40555014656201194,1.433469803010143,6.893405081437127,3.5551778313871822,0,1.6731495892171029,44.345114041207175,4.750497905390846,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Michelle Walker,1.0,1.0
2611,3.266011574713286,0.18440641371701239,3.7935395799134035,5.639917751394815,4.358729534056293,2,0.8020721856409483,69.93188632544965,3.1474168667055404,1.0,2.0,1.0,1.0,2.0,Humanities,Very Good,Good,0.0,0.0,0.0,0.0,Robert Newark,0.0,0.0
2612,3.661677907341654,0.3579250110771519,2.9029416223110527,6.291439016252726,3.578932883388934,2,3.641087050721917,10.0,9.453987781419478,1.0,2.0,2.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Charles Rogers,0.0,0.0
2613,2.608784251948971,-0.4622072746046235,2.599473474304637,8.00680598597727,1.8925157426493682,-2,2.0969799667036564,29.86239002529977,5.995081585763864,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Melissa Mace,0.0,1.0
2614,3.657678550496009,1.236966548138519,3.4191233697078154,3.4675682000856747,5.457621164765216,2,1.5799632727602626,42.45359257609569,4.825955425342207,1.0,1.0,2.0,1.0,1.0,Sciences,Very Good,Good,0.0,0.0,0.0,0.0,Omar Rose,0.0,0.0
2615,2.9091571599212096,-0.32674718194400204,2.3481086357208643,4.083254568179339,2.5491679346181297,-1,3.7675074543171005,10.0,9.815826545503327,0.0,0.0,0.0,1.0,2.0,Sciences,None,Good,0.0,0.0,0.0,0.0,Julian Crumley,1.0,2.0
2616,3.5737795723680743,-0.18958444751820905,3.2622747946698523,4.057908040541665,4.986984610596782,2,2.782055054426836,19.071347712639728,7.363956005590907,1.0,2.0,0.0,2.0,2.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Michael Merrick,0.0,2.0
2617,3.1911771203902877,1.2268198283782747,3.1208302063115725,3.024973276051552,4.362539860880764,2,0.562763549551341,65.07629850148763,3.3488745005641434,1.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,1.0,0.0,1.0,0.0,Ivan Aburto,0.0,1.0
2618,2.522794424255223,-1.9629442073345633,1.4473637873368537,3.344690144488784,1.798909612555376,-2,0.765414789867966,57.87272603230961,3.636340650824543,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,1.0,0.0,1.0,0.0,Olive Brooks,1.0,1.0
2619,2.5000128598079807,0.25313856710279675,3.09615158906613,0.786452084410787,3.148523183534817,1,1.217261506017618,30.590386340585876,5.093889476037821,0.0,1.0,0.0,2.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Sol Orduno,0.0,2.0
2620,2.8729744748313895,-1.353166480973557,2.497674748845524,2.6680608320224906,2.528214081069883,-2,1.2304650028829447,47.98806696012368,4.284292805164176,0.0,0.0,0.0,1.0,1.0,Sciences,Very Good,Bad,1.0,0.0,1.0,0.0,Samuel Dill,1.0,1.0
2621,2.7304566077529526,-0.44654597268107277,2.618212803621399,0.9458761556188375,2.6426353178873354,-1,0.6610226985534193,56.49340309612786,3.5179691265789383,0.0,0.0,0.0,1.0,3.0,Quantitative,Ok,Bad,0.0,0.0,0.0,0.0,Donald Harvey,0.0,2.0
2622,3.1655940816821033,0.02874185257147308,1.897871457422809,4.193523410006714,2.925331676088213,0,2.527534408285574,23.76046190690402,6.606622216065315,0.0,1.0,0.0,2.0,1.0,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Grace Jaimes,1.0,0.0
2623,2.837466164057817,-0.47995045736304476,1.2205363393573703,2.016167256034957,3.063540647576401,0,1.7201796759472447,38.26231731460588,5.376914530470942,0.0,0.0,0.0,2.0,1.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Kate Mann,1.0,0.0
2624,3.355027299430613,1.6144611649732135,2.4320532328219198,-1.019080652499702,2.9431103997456147,2,0.7764566360953562,60.857605932402805,3.6033837658376044,1.0,2.0,2.0,1.0,1.0,Humanities,Very Good,Good,1.0,0.0,1.0,0.0,Leonard Gaska,0.0,1.0
2625,3.490645229155004,0.9836940703026281,2.9451800941807638,-0.8804747103260135,3.4715832796237174,2,1.9003872149198224,39.78975086052681,5.338056018170644,1.0,2.0,0.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Raul Newell,0.0,1.0
2626,3.575827884410227,-0.6980471886214704,1.1134938074569027,3.6850962049213716,2.7789574242244206,-1,2.0558105872992725,25.118727955842104,6.420128001291447,0.0,2.0,0.0,0.0,0.0,None,None,Bad,0.0,0.0,0.0,0.0,Sarah Wildner,1.0,4.0
2627,3.4693618893129696,-1.3339479471015403,1.6631392268032605,5.12070934258362,3.3136276623065894,-1,2.6841187495156538,15.117244026782583,7.595034354505291,0.0,0.0,0.0,1.0,2.0,Humanities,None,Bad,0.0,0.0,0.0,0.0,Timothy Rains,1.0,0.0
2628,2.3756281500081444,-1.6122540208937035,0.37734671727031466,8.108949781723098,1.376697593133943,-2,0.6542712975372016,68.42982790814229,3.0,0.0,0.0,0.0,1.0,1.0,Humanities,None,Good,1.0,0.0,1.0,0.0,Kenneth Kretschmer,1.0,1.0
2629,2.236850823442162,-0.8021118462130278,0.08884809526622184,1.543288116747954,1.5899016995752564,-2,3.060731048079655,10.0,8.359594215189485,0.0,2.0,0.0,0.0,0.0,None,None,Good,1.0,0.0,1.0,0.0,Sylvia Cason,1.0,1.0
2630,2.555082279280668,0.5360353717497548,2.0624752478820643,5.857977068800517,3.2625169167845143,1,1.4061870624198232,46.448473637235026,4.676721500549443,0.0,2.0,1.0,1.0,1.0,Engineering,None,Good,0.0,0.0,0.0,0.0,Rickey Wood,0.0,1.0
2631,2.4290357829661477,-0.6900205914681014,3.6243460732856656,7.85917651656325,3.0042036843762023,-2,1.0814219362058552,60.73721805603631,3.448586567807801,0.0,0.0,2.0,1.0,2.0,Quantitative,Very Good,Good,1.0,0.0,1.0,0.0,Ralph Brauer,0.0,2.0
2632,2.426948410878495,-1.2007323571022852,0.495723342627145,3.5558135929508574,1.193921301969266,-2,0.2779920415092145,67.47441624963653,3.0,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,1.0,0.0,1.0,0.0,Sheri Fawcett,1.0,1.0
2633,3.12282701169115,0.5305306247567897,3.3596513368433323,6.354401592453645,4.155424681010782,2,0.7871977384111128,59.08226277159921,3.33728958276721,1.0,1.0,2.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Gary Knoll,0.0,3.0
2634,2.659227022115716,1.2679911081788,1.9046301559440304,5.282408991479826,2.9680917838419503,1,2.6448725675321803,17.863524072607824,7.269579614131787,0.0,2.0,0.0,1.0,2.0,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,Maurice Curl,0.0,2.0
2635,2.683841049611026,-1.0409500456646423,-0.16976204894750824,1.9061716029393314,1.911764902384598,-2,1.7110292009243433,34.02970330637829,5.8213665979709415,0.0,0.0,0.0,0.0,0.0,None,None,Good,1.0,0.0,1.0,0.0,Gladys Trotman,0.0,1.0
2636,3.970465930874582,0.7600010840130772,1.739774120613196,4.206653359071345,3.946802804127774,2,2.093775945155059,35.397174354007504,5.614560339428157,1.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Jerry Melton,0.0,3.0
2637,3.348227546534067,1.0069803091870695,1.8581332847349934,2.5720505657373933,3.530264130686029,2,2.680820520405572,19.487099261475706,7.210952778365498,0.0,2.0,0.0,1.0,1.0,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,Ramon Howe,0.0,3.0
2638,2.909964134859665,0.4466505093038919,1.2527783030388981,0.3315786525242732,3.359121881752262,1,1.062432969733107,44.589183540024024,4.430064817374615,0.0,2.0,0.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Jessica Smith,1.0,2.0
2639,3.0978982252638088,1.3083299743697074,1.6005636152593605,6.361134419627714,4.248492549914297,2,2.2608287450988986,16.113662283975152,6.50891177964337,1.0,0.0,2.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Corey Rybowiak,0.0,1.0
2640,2.6758976080199055,0.12999698944987761,1.5382743164182688,7.027376524249876,3.0827743227336057,0,2.2540046073447506,34.76939288460602,6.4892439201813366,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Allison Bartholomew,0.0,4.0
2641,2.352106419392649,-1.5136942967738054,0.9334352276038171,5.7992996862191895,1.2583758649478467,-2,2.507172451270589,24.361059311824206,6.8714388732941565,0.0,0.0,0.0,0.0,0.0,None,Very Good,Bad,1.0,0.0,1.0,0.0,Ann Jordan,1.0,1.0
2642,3.097608650180105,0.22748252999968263,1.66123501076444,5.248827169973422,2.841640483457718,0,1.9719172988035072,30.407167449908115,5.937141342133803,0.0,0.0,0.0,1.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Kathryn Maldonado,1.0,2.0
2643,3.0343395380871514,-0.1667483216031935,1.7315251738897977,3.2950718574254294,2.579466764272693,-1,1.6366268194310258,44.80423648147581,5.164344031573279,0.0,1.0,0.0,1.0,1.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Marjorie Gregoire,1.0,3.0
2644,2.483616310498116,0.40443489279278805,3.6996699296061797,1.8418883846825853,3.767093630527709,2,1.6315313320553884,39.45476427158859,4.99123643080127,1.0,2.0,2.0,0.0,0.0,None,Very Good,Good,1.0,0.0,1.0,0.0,Phil Yee,0.0,1.0
2645,2.8457898300732207,-0.0711368220918192,0.43435065097433534,1.9209921430937733,2.1519488791087036,-1,2.6147587749448777,12.344513720141947,7.371130391417416,1.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,0.0,0.0,0.0,0.0,Leah Gomez,1.0,3.0
2646,2.5873285554386953,-0.7889069788052263,1.3489330377360869,4.505535324367846,1.9060436429766412,-2,0.2466163205611427,73.81508859883601,3.0,0.0,0.0,2.0,1.0,1.0,Humanities,None,Good,1.0,0.0,1.0,0.0,Ida Bobb,1.0,1.0
2647,2.9296111294442126,0.19559519254823302,2.8751062620776144,1.3721031545940847,2.486694334842077,-1,1.5953604213517518,29.631971069532913,5.554363038173423,0.0,0.0,0.0,1.0,1.0,Sciences,None,Bad,0.0,1.0,0.0,1.0,Bryan Olivarez,0.0,1.0
2648,2.9665101394771574,-0.9954499411348342,0.1032422428158386,1.4975570936494762,1.5353137209894963,-2,1.1568309309510152,49.41859656755126,4.350342199713596,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,1.0,0.0,1.0,0.0,Maria Amyx,1.0,1.0
2649,2.8055473462482663,0.8551784103995369,1.6713399784925136,3.7333196042297545,3.162428197492037,1,1.6729488440089735,34.198242969822594,5.823365251144483,0.0,2.0,0.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Roger Rowan,0.0,1.0
2650,3.2773892791340082,0.3933005591939791,2.059654979645799,4.9304434923735005,2.942965564702567,0,1.7125620170190505,39.213590793949685,5.140769838663417,0.0,0.0,0.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Felix Sawicki,0.0,0.0
2651,3.859630028494968,0.9487589957019728,2.3011434731718703,8.805737310774202,4.758488318813474,2,0.6911823170417926,69.07265986986604,3.0,0.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Gregory Sanchez,0.0,1.0
2652,1.9073609277582861,-0.33980585310507294,0.6541020213595434,4.439942228522153,2.1468441136420555,-2,2.79904359966648,13.510410116109767,7.561971034965013,0.0,0.0,1.0,1.0,1.0,Quantitative,Ok,Bad,1.0,0.0,1.0,0.0,Griselda Mckinney,1.0,3.0
2653,3.341175048523791,0.3685318994202487,1.6808222622938531,2.95009063453099,2.6962297153086814,0,0.9732478383879868,52.23795453790058,4.312015234560402,0.0,0.0,0.0,2.0,2.0,Humanities,Ok,Good,0.0,0.0,0.0,0.0,Willie Russell,1.0,0.0
2654,3.4690716118943854,0.6621794627693982,2.040907211857844,6.288280642608623,3.712766465266753,2,1.209571472138653,56.64385781853154,4.243274082024526,1.0,2.0,2.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Joseph Foshee,0.0,1.0
2655,2.762466105362744,0.22464134032365463,3.3375658635809806,6.76568854606974,3.003441493496869,0,2.196975808762413,26.295677588816677,6.258782429722635,1.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,1.0,0.0,1.0,0.0,Kenneth Kroon,0.0,3.0
2656,3.292812299191247,0.6959555416770595,1.1893640149105478,4.5856334121512745,3.5017597928608994,2,0.8820419101119288,52.74314571435411,3.9179940156912654,1.0,2.0,1.0,1.0,1.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Anthony Hedgpeth,0.0,3.0
2657,2.445424096107777,-2.09095649711923,1.2133741758728283,0.787265299563118,1.8070989654107277,-2,2.3225718886955375,17.923981498483172,6.8260884655801,0.0,0.0,0.0,1.0,2.0,Sciences,Ok,Good,1.0,0.0,1.0,0.0,Mary Greenwood,1.0,0.0
2658,2.9467533973574156,-0.42571341708198734,0.6053932972853904,1.209724380767235,2.1581402283915248,-2,3.119795002564404,2.5838405816828605,8.134770184772066,0.0,0.0,0.0,1.0,2.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Maria Satcher,1.0,0.0
2659,2.0636498673723027,-1.2068709974050205,0.17536655841881799,6.599873899646573,1.363937074656057,-2,3.08141369573116,0.022638300373433395,8.227133749127004,0.0,0.0,0.0,1.0,1.0,Sciences,Ok,Bad,1.0,0.0,1.0,0.0,Arcelia Healey,1.0,1.0
2660,3.071550160848758,0.6043778731899015,2.240275400122848,2.4681082844336326,4.068672479170076,2,2.6727964378550637,16.470066392315577,7.221406712031782,1.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Walter Hawthorne,0.0,1.0
2661,2.309746970015575,1.2660252303699475,3.3150631554494385,2.022022289113865,3.8913560050535105,2,2.781975745812412,12.873421866894056,7.797742917866191,1.0,2.0,2.0,0.0,0.0,None,Very Good,Good,0.0,1.0,0.0,1.0,Milan Hartsell,0.0,1.0
2662,2.528480740675832,-0.666404889472389,0.5868474281505627,2.898444633619336,2.2468965806535497,-2,2.5461903248155355,17.5801884597864,7.179145623862887,0.0,2.0,0.0,1.0,2.0,Engineering,None,Bad,1.0,0.0,1.0,0.0,Angela Baca,1.0,0.0
2663,3.505460552358164,-0.26634511664266997,1.3930374657964022,6.1766109729400975,3.69578934673873,2,1.6596373225955272,35.054206593293785,5.424871723194698,1.0,2.0,2.0,1.0,1.0,Engineering,None,Good,0.0,0.0,0.0,0.0,Jane Speight,0.0,1.0
2664,3.1770235770986415,1.0149896712748019,2.958724125460947,2.131892229596458,3.0556253998080147,1,3.9184974164878734,10.0,10.29129373703795,0.0,2.0,2.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Juan Strunk,0.0,3.0
2665,2.6049918819403795,-0.4921325946445223,0.6412013515104158,4.119491015150691,2.2491913891076454,-2,1.7210451506377968,40.33311280732854,4.851132640466952,0.0,0.0,0.0,1.0,1.0,Humanities,None,Good,1.0,0.0,1.0,0.0,Nancy Arostegui,0.0,1.0
2666,3.506943216220014,0.533179280977315,2.4130143774369275,5.02371337163285,4.07143200616451,2,1.3150804211607388,34.34197474071251,4.985334799698571,1.0,2.0,2.0,0.0,0.0,None,Very Good,Good,0.0,0.0,0.0,0.0,James Hammonds,0.0,3.0
2667,2.7591121525796938,-0.23895519061984838,2.520401211120391,1.7287303289451388,2.9748047403450126,-1,2.166071609045936,24.85724509089661,6.562374697516331,0.0,0.0,0.0,1.0,3.0,Sciences,None,Bad,0.0,1.0,0.0,1.0,Mark Wolf,0.0,0.0
2668,3.5401774318098775,1.705459764932406,-0.15001920723054774,3.5457838092146927,3.4002580152645905,2,2.4265515965238507,10.845501496171362,7.340569255235993,0.0,2.0,2.0,1.0,1.0,Quantitative,Very Good,Good,0.0,0.0,0.0,0.0,Linda Smith,1.0,1.0
2669,2.598573116610179,-0.6547094634645627,0.934779233050733,-0.028499039169562757,2.7948716707562236,-1,1.4485281043052423,46.89352741900414,5.004810659768101,0.0,1.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Monica Polit,1.0,1.0
2670,3.0417265487076155,0.21899255221238498,2.064282005554478,8.601862048125955,2.636168942222012,-1,1.8571451478707737,34.41938563838686,5.858537086217771,0.0,0.0,0.0,1.0,2.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Arnold Pfeifer,0.0,0.0
2671,3.3276709499346793,0.7864875944571986,1.6119624514528208,2.5216232770140783,3.1980565380636783,1,3.3702081364285745,10.0,8.955213235638064,0.0,2.0,0.0,1.0,1.0,Quantitative,Ok,Good,0.0,0.0,0.0,0.0,Robert Archer,0.0,1.0
2672,3.4237566564812645,0.41228806338725027,3.0315963690005967,7.1705702097599815,2.9492431924238107,0,1.8995528345719968,32.7784019847734,5.89734273672978,0.0,0.0,0.0,2.0,1.0,Humanities,None,Good,0.0,0.0,0.0,0.0,Joseph Mccloud,0.0,2.0
2673,2.7078437226398626,-0.6189155396492048,2.419599056130238,1.4419329792281679,2.868647514406813,-1,3.628765363569439,10.0,9.616865163393495,0.0,0.0,0.0,1.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Mary Polk,1.0,1.0
2674,3.5162550058657507,-0.1546148895095443,1.8081479269348175,-0.793033262570713,3.40216505050914,0,1.631956198414033,40.74915499019364,4.9709254424756395,1.0,0.0,0.0,1.0,1.0,Sciences,Ok,Good,0.0,0.0,0.0,0.0,Benjamin Hughes,0.0,3.0
2675,2.7697754832409878,-0.30878495034886905,1.9161638174090951,7.426302147028473,2.3329243281358663,-2,0.09914763884907174,66.42686509432353,3.0,0.0,0.0,0.0,1.0,2.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Susan Jennings,1.0,2.0
2676,3.0354116148598727,-0.04450283285689596,1.772089309975278,2.4827621943267966,3.6693716554422933,2,2.8339461727924546,11.525693806562803,7.712303076651197,1.0,2.0,2.0,2.0,1.0,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Aaron Barfield,0.0,0.0
2677,2.794657981850849,0.8596061026992359,3.691839356312017,1.785994313747906,3.729006682581456,2,1.494487538481987,38.56111226730974,4.761056108470337,1.0,2.0,2.0,1.0,1.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Frank Reeves,0.0,1.0
2678,3.0669989770926502,-0.03459742214729616,3.568499788636233,2.5351145206372596,3.5765790512018643,0,0.8364449484811463,45.2342055548098,4.275023213590629,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Good,0.0,1.0,0.0,1.0,Sammie Chambers,0.0,1.0
2679,2.964103862187469,0.3715204590157581,2.6185240994133396,5.346694917967875,3.3150603599333364,2,2.803247672082881,8.145575063397366,7.695483481907834,1.0,2.0,2.0,0.0,0.0,None,Ok,Good,0.0,0.0,0.0,0.0,Rick Walker,0.0,1.0
2680,3.368840480296631,-1.329071778509908,-0.027028057472820333,2.08248808186819,2.424851316408408,-2,2.080850884443894,27.236501621763303,6.460102965303307,0.0,0.0,0.0,1.0,2.0,Quantitative,Very Good,Bad,1.0,0.0,1.0,0.0,Jessica Delgado,1.0,0.0
2681,2.4652719781495662,-0.827713663388411,2.8768438428041896,7.835551533705848,2.993522420445011,-1,0.7968646068201872,55.29528559241049,3.744173062424448,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,0.0,0.0,0.0,0.0,Andrea Jimenez,0.0,1.0
2682,2.23079737185468,-0.40495799970915447,1.5028660317665454,4.085948873095878,2.3053741658368034,-2,2.127146139862215,17.721141821869573,6.240547088461774,1.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Max Robinson,1.0,3.0
2683,3.5851804498899713,0.09596112384590358,1.159392807713755,6.360466979281032,3.479622227277371,1,2.604215131542731,20.036072766289433,7.118640673274939,1.0,2.0,0.0,1.0,1.0,Engineering,None,Good,0.0,0.0,0.0,0.0,Jesse Snowden,0.0,1.0
2684,2.970496493948357,-0.6318814075620897,1.6597547718392227,3.2334654048951927,2.2141396395517146,-2,2.2962756625066865,18.984436922486836,7.080212841407059,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Justin Minahan,1.0,1.0
2685,2.5362893131421442,-0.6224684248996392,2.512485055287951,5.976459634933905,2.0061115086076113,-2,2.452570048709929,10.92891278003064,7.4663372117602815,0.0,0.0,0.0,1.0,2.0,Sciences,Ok,Bad,1.0,0.0,1.0,0.0,Jan Dinkins,1.0,2.0
2686,2.8470959671779985,-0.4413513498253591,0.5973808275819599,-0.34526043547385044,2.3051081244065674,-1,2.0157594705489186,38.63926061182261,5.51344886432511,0.0,0.0,0.0,1.0,1.0,Quantitative,None,Bad,0.0,0.0,0.0,0.0,Frank Berry,1.0,1.0
2687,1.9103929520498706,-0.5236939550834988,2.8126980224789553,4.521641857694383,1.6782689710092227,-2,1.1870148663580395,54.58046525255709,4.316391294901425,0.0,0.0,0.0,1.0,1.0,Humanities,Ok,Bad,1.0,0.0,1.0,0.0,Marcus Crowe,0.0,3.0
2688,2.4111078431381925,-0.4104768753891192,1.9176158178727885,1.5596058330758873,2.101987934819442,-2,0.6654719010755272,68.79855750398696,3.082265059176719,0.0,0.0,0.0,1.0,1.0,Humanities,None,Bad,1.0,0.0,1.0,0.0,Kelly Parke,1.0,1.0
2689,2.706107841239265,-0.8998544098125565,2.219232950587808,3.1447709023035424,2.158359379593926,-2,1.8540387588128777,42.94356353586209,5.40275922262482,0.0,0.0,0.0,1.0,1.0,Engineering,None,Bad,1.0,0.0,1.0,0.0,Gail Timm,1.0,3.0
2690,2.525426396784613,0.19382846344328328,2.866160233377207,5.362624203286623,2.646982048955194,0,2.354119743194799,19.161390386902767,6.667905473661535,0.0,0.0,0.0,2.0,1.0,Sciences,Ok,Bad,0.0,0.0,0.0,0.0,Thomas Matthews,0.0,0.0
2691,2.117023512105961,0.248286625717409,0.11971053243904328,5.761363249456258,1.611893780305451,-2,3.80971174714517,10.0,9.63011360886578,0.0,0.0,0.0,1.0,1.0,Quantitative,Ok,Good,1.0,0.0,1.0,0.0,Eugene Gaudette,1.0,3.0
